103,2004,128,1207,20,8,13.39,.36,57.76,19.65,66.04
103,2004,128,1207,20,1,12.97,.79,175.2,18.86,69
103,2004,128,1207,20,7,12.83,.83,211.8,18.5,69.99
103,2004,128,1207,20,2,13.19,1.52,165.1,19.07,74.6
103,2004,128,1207,20,6,13.21,0,0,19.41,66.64
103,2004,128,1207,20,3,12.39,.84,196.5,18.69,69.15
103,2004,128,1207,20,12,12.49,1.51,198.4,18.73,71.4
103,2004,128,1207,30,4,12.59,.38,117.8,19.02,68.93
103,2004,128,1207,40,15,12.72,1.51,172.3,18.65,74.9
103,2004,128,1207,30,10,12.5,1.21,244.7,18.81,79.4
103,2004,128,1207,30,14,12.74,.55,139.3,19.19,68.65
103,2004,128,1207,30,11,12.98,1.16,215.6,19.05,69.78
103,2004,128,1207,30,5,13.12,1.12,215.9,19.61,86.2
103,2004,128,1207,30,13,13.28,1.86,166.1,18.63,69.51
103,2004,128,1207,30,9,13.08,.6,179.3,18.86,70
103,2004,128,1207,30,8,13.39,.22,84.2,19.65,65.54
103,2004,128,1207,30,1,12.98,.71,204.8,18.89,69.36
103,2004,128,1207,30,7,12.84,.79,205.5,18.51,69.99
103,2004,128,1207,30,2,13.21,1.42,184.8,19.11,74.5
103,2004,128,1207,30,6,13.21,.01,181.8,19.46,66.88
103,2004,128,1207,30,3,12.39,1.14,188.6,18.73,69.18
103,2004,128,1207,30,12,12.49,1.65,207,18.76,71.5
103,2004,128,1207,40,4,12.6,.96,127.6,19.04,68.52
103,2004,128,1207,50,15,12.73,1.56,186,18.64,75
103,2004,128,1207,40,10,12.52,1.05,246.4,18.83,79.2
103,2004,128,1207,40,14,12.75,.47,137.6,19.23,68.63
103,2004,128,1207,40,11,13,1.07,201.1,19.06,69.9
103,2004,128,1207,40,5,13.13,1.45,216.4,19.59,85.7
103,2004,128,1207,40,13,13.27,1.9,176.4,18.67,69.35
103,2004,128,1207,40,9,13.13,.97,189,18.87,69.94
103,2004,128,1207,40,8,13.39,.95,177.1,19.71,65.1
103,2004,128,1207,40,1,12.99,.5,208.5,18.89,69.86
103,2004,128,1207,40,7,12.85,.87,195.5,18.53,69.99
103,2004,128,1207,40,2,13.22,1.28,190.7,19.08,74.4
103,2004,128,1207,40,6,13.21,.77,186,19.43,66.93
103,2004,128,1207,40,3,12.39,.87,188.2,18.77,69.2
103,2004,128,1207,40,12,12.49,1.67,199.5,18.75,71.3
103,2004,128,1207,50,4,12.61,.78,151.2,19.02,68.72
103,2004,128,1208,0,15,12.74,1.9,187.4,18.65,75.2
103,2004,128,1207,50,10,12.53,1.36,240,18.89,79.1
103,2004,128,1207,50,14,12.76,.56,164.9,19.23,68.65
103,2004,128,1207,50,11,13.02,.95,230.8,19.08,69.92
103,2004,128,1207,50,5,13.13,1.38,225.6,19.6,85.5
103,2004,128,1207,50,13,13.27,2.07,181.4,18.66,69.27
103,2004,128,1207,50,9,13.13,1,178.4,18.89,69.96
103,2004,128,1207,50,8,13.39,1.15,157.5,19.72,64.8
103,2004,128,1207,50,1,13,.54,204.9,18.92,69.56
103,2004,128,1207,50,7,12.86,.84,195.4,18.55,70.1
103,2004,128,1207,50,2,13.23,1.46,197.4,19.15,74.4
103,2004,128,1207,50,6,13.21,.67,149,19.46,66.9
103,2004,128,1207,50,3,12.39,1.06,198.6,18.77,69.15
103,2004,128,1207,50,12,12.49,1.53,200,18.78,71.2
103,2004,128,1208,0,4,12.62,.93,160,19.05,68.95
103,2004,128,1208,10,15,12.75,1.88,185.5,18.65,75.4
103,2004,128,1208,0,10,12.54,1.1,232,18.9,79
103,2004,128,1208,0,14,12.76,.48,148.8,19.27,68.65
103,2004,128,1208,0,11,13.03,.88,258.3,19.07,69.88
103,2004,128,1208,0,5,13.12,1.3,216.1,19.65,85.7
103,2004,128,1208,0,13,13.27,1.86,170.5,18.63,69.25
103,2004,128,1208,0,9,13.13,.39,187.7,18.9,69.95
103,2004,128,1208,0,8,13.39,.96,133.2,19.68,65.02
103,2004,128,1208,0,1,13,.89,198,18.98,69.03
103,2004,128,1208,0,7,12.87,.8,199.3,18.63,69.98
103,2004,128,1208,0,2,13.24,1.41,185.6,19.12,74.4
103,2004,128,1208,0,6,13.2,.66,174,19.46,66.88
103,2004,128,1208,0,3,12.39,1.26,219.4,18.75,69.1
103,2004,128,1208,0,12,12.49,1.48,201.3,18.79,71.1
103,2004,128,1208,10,4,12.62,1.9,185.9,19.05,69.09
103,2004,128,1208,20,15,12.77,1.58,187.6,18.65,75.4
103,2004,128,1208,10,10,12.54,1.12,216.7,18.89,79
103,2004,128,1208,10,14,12.77,.39,148.3,19.27,68.61
103,2004,128,1208,10,11,13.04,1.23,225.2,19.1,69.8
103,2004,128,1208,10,5,13.12,1.16,211.5,19.66,85.6
103,2004,128,1208,10,13,13.27,2.14,161.6,18.65,69.29
103,2004,128,1208,10,9,13.13,.23,220.2,18.94,69.68
103,2004,128,1208,10,8,13.39,.68,97.1,19.72,65.23
103,2004,128,1208,10,1,13,.88,206.1,18.97,68.58
103,2004,128,1208,10,7,12.87,.67,214,18.6,69.96
103,2004,128,1208,10,2,13.22,1.45,193.4,19.16,74.3
103,2004,128,1208,10,6,13.2,1.09,194.3,19.46,66.9
103,2004,128,1208,10,3,12.39,1.07,219.8,18.79,69.11
103,2004,128,1208,10,12,12.49,1.25,197.4,18.78,70.9
103,2004,128,1208,20,4,12.63,1.91,185.9,19.07,68.85
103,2004,128,1208,30,15,12.77,1.38,205.5,18.66,75.4
103,2004,128,1208,20,10,12.54,.7,213.4,18.93,79
103,2004,128,1208,20,14,12.78,.37,146.9,19.25,68.51
103,2004,128,1208,20,11,13.05,1.29,215.7,19.1,69.67
103,2004,128,1208,20,5,13.08,1.12,215.8,19.67,85.3
103,2004,128,1208,20,13,13.27,2.05,159.7,18.67,69.37
103,2004,128,1208,20,9,13.13,.23,220.4,18.97,69.65
103,2004,128,1208,20,8,13.39,.58,100.8,19.75,64.97
103,2004,128,1208,20,1,12.99,.82,216.7,19.01,68.56
103,2004,128,1208,20,7,12.86,.84,242.8,18.62,69.86
103,2004,128,1208,20,2,13.19,1.19,191.2,19.18,74.2
103,2004,128,1208,20,6,13.21,.52,201.8,19.45,67.54
103,2004,128,1208,20,3,12.39,.9,189.9,18.82,69.04
103,2004,128,1208,20,12,12.5,1.07,203.9,18.81,71
103,2004,128,1208,30,4,12.63,1.69,179.6,19.07,68.72
103,2004,128,1208,40,15,12.79,1.23,191.2,18.63,75.5
103,2004,128,1208,30,10,12.55,.57,232.5,18.94,79
103,2004,128,1208,30,14,12.79,.35,147.2,19.33,68.4
103,2004,128,1208,30,11,13.06,1.15,228.2,19.1,69.58
103,2004,128,1208,30,5,13.04,1.23,217.7,19.67,84.7
103,2004,128,1208,30,13,13.27,1.49,147.5,18.64,69.35
103,2004,128,1208,30,9,13.12,.23,257.1,18.98,69.57
103,2004,128,1208,30,8,13.38,.49,112.7,19.75,65.24
103,2004,128,1208,30,1,12.98,.71,208.4,19,69.11
103,2004,128,1208,30,7,12.86,.61,226.7,18.63,69.88
103,2004,128,1208,30,2,13.18,1.2,193.5,19.15,74.1
103,2004,128,1208,30,6,13.21,.15,189.6,19.44,66.91
103,2004,128,1208,30,3,12.38,.98,167,18.78,68.92
103,2004,128,1208,30,12,12.5,1.03,230.6,18.84,71.1
103,2004,128,1208,40,4,12.62,1.97,181.3,19.11,68.46
103,2004,128,1208,50,15,12.79,1.35,198.2,18.64,75.6
103,2004,128,1208,40,10,12.53,.31,228.5,18.94,78.9
103,2004,128,1208,40,14,12.79,.03,147.1,19.29,68.45
103,2004,128,1208,40,11,13.05,.93,226.2,19.12,69.6
103,2004,128,1208,40,5,13.05,1.34,206.2,19.7,84.8
103,2004,128,1208,40,13,13.27,1.35,130,18.68,69.41
103,2004,128,1208,40,9,13.1,.39,274.7,19.02,69.46
103,2004,128,1208,40,8,13.38,.44,157.5,19.73,65.14
103,2004,128,1208,40,1,12.96,.83,208.1,19,69.3
103,2004,128,1208,40,7,12.86,.63,220.8,18.66,69.87
103,2004,128,1208,40,2,13.16,1.22,194.4,19.2,74
103,2004,128,1208,40,6,13.2,.02,189.8,19.45,66.9
103,2004,128,1208,40,12,12.49,.99,231.4,18.84,71.1
103,2004,128,1208,40,3,12.38,.86,158.6,18.86,68.9
103,2004,128,1208,50,4,12.63,2.03,177.2,19.16,69.16
103,2004,128,1209,0,15,12.79,1.81,188.6,18.69,75.6
103,2004,128,1208,50,10,12.54,.34,226.1,18.98,78.9
103,2004,128,1208,50,14,12.79,0,0,19.29,68.4
103,2004,128,1208,50,11,13.04,.86,214.4,19.15,69.53
103,2004,128,1208,50,5,13.02,1.22,191.2,19.68,84.2
103,2004,128,1208,50,13,13.27,.85,155.9,18.69,69.55
103,2004,128,1208,50,9,13.1,.24,274.4,19.02,69.3
103,2004,128,1208,50,8,13.38,.57,141.4,19.76,65.21
103,2004,128,1208,50,1,12.96,.72,201.6,19.04,69.11
103,2004,128,1208,50,7,12.86,.92,208.5,18.69,69.76
103,2004,128,1208,50,2,13.12,1.2,199.3,19.18,74
103,2004,128,1208,50,6,13.2,.04,112.1,19.47,66.9
103,2004,128,1208,50,3,12.37,1.14,167.4,18.84,68.8
103,2004,128,1208,50,12,12.49,1.5,220.8,18.86,70.9
103,2004,128,1209,0,4,12.62,1.69,173.8,19.2,69.03
103,2004,128,1209,10,15,12.79,2.01,195.9,18.67,75.1
103,2004,128,1209,0,10,12.53,.51,220.2,19.01,78.7
103,2004,128,1209,0,14,12.78,.1,130.3,19.31,68.35
103,2004,128,1209,0,11,13.03,.81,211.5,19.13,69.48
103,2004,128,1209,0,5,12.99,.94,184.4,19.65,84.9
103,2004,128,1209,0,13,13.27,1.01,176,18.7,69.43
103,2004,128,1209,0,9,13.05,.18,274.5,19.09,69.16
103,2004,128,1209,0,8,13.32,.81,194,19.82,65.08
103,2004,128,1209,0,1,12.95,.47,208.5,19.01,68.86
103,2004,128,1209,0,7,12.85,1.14,212.2,18.75,69.49
103,2004,128,1209,0,2,13.11,1.41,200.2,19.21,73.9
103,2004,128,1209,0,6,13.18,.54,114,19.5,66.8
103,2004,128,1209,0,3,12.37,1.51,167.1,18.81,68.92
103,2004,128,1209,0,12,12.49,1.36,215.3,18.86,70.8
103,2004,128,1209,10,4,12.61,1.6,176.9,19.21,69.26
103,2004,128,1209,20,15,12.78,1.74,186.7,18.66,75.2
103,2004,128,1209,10,10,12.51,.76,229.7,19.03,78.5
103,2004,128,1209,10,14,12.75,.76,117.4,19.31,68.25
103,2004,128,1209,10,11,13,.91,216.3,19.18,69.51
103,2004,128,1209,10,5,12.98,.55,202.6,19.69,85.4
103,2004,128,1209,10,13,13.27,.9,148.5,18.73,69.39
103,2004,128,1209,10,9,13.02,.31,274.5,19.08,69.11
103,2004,128,1209,10,8,13.33,.83,189.6,19.82,64.82
103,2004,128,1209,10,1,12.95,.15,195.4,19.04,68.93
103,2004,128,1209,10,7,12.84,1.06,224.8,18.74,69.44
103,2004,128,1209,10,2,13.13,1.79,213,19.19,73.9
103,2004,128,1209,10,6,13.2,.36,170.7,19.48,66.77
103,2004,128,1209,10,3,12.38,1.05,157.6,18.83,69.3
103,2004,128,1209,10,12,12.49,1.39,216.2,18.9,70.6
103,2004,128,1209,20,4,12.61,1.78,177.1,19.21,69.05
103,2004,128,1209,30,15,12.78,2,189.5,18.65,75.3
103,2004,128,1209,20,10,12.51,2.07,234.5,19,78.4
103,2004,128,1209,20,14,12.73,.9,127.8,19.37,68.33
103,2004,128,1209,20,11,13,.66,225.6,19.14,69.41
103,2004,128,1209,20,5,12.92,.58,195.3,19.68,85.5
103,2004,128,1209,20,13,13.27,.22,178.4,18.77,69.44
103,2004,128,1209,20,9,13.03,.4,274.3,19.06,69.17
103,2004,128,1209,20,8,13.35,.49,192.7,19.84,64.92
103,2004,128,1209,20,1,12.94,.17,196,19.06,68.87
103,2004,128,1209,20,7,12.84,1.01,210.3,18.79,69.36
103,2004,128,1209,20,2,13.11,1.92,220.7,19.16,73.9
103,2004,128,1209,20,6,13.2,.27,156.9,19.53,66.57
103,2004,128,1209,20,3,12.37,1.15,168,18.83,69.01
103,2004,128,1209,20,12,12.49,1.18,208.7,18.87,70.6
103,2004,128,1209,30,4,12.6,1.98,189.7,19.23,68.23
103,2004,128,1209,40,15,12.76,2.02,184.8,18.66,75.3
103,2004,128,1209,30,10,12.5,2.18,236.1,18.98,78.2
103,2004,128,1209,30,14,12.71,.93,147.3,19.37,68.37
103,2004,128,1209,30,11,13,.73,224.5,19.17,69.46
103,2004,128,1209,30,5,12.89,.65,200.6,19.71,85.4
103,2004,128,1209,30,13,13.27,.79,141.5,18.8,69.33
103,2004,128,1209,30,9,13.04,.56,274.5,19.11,69.17
103,2004,128,1209,30,8,13.31,.46,193.4,19.88,64.76
103,2004,128,1209,30,1,12.94,.16,229.8,19.07,68.55
103,2004,128,1209,30,7,12.84,1.01,196.9,18.84,69.2
103,2004,128,1209,30,2,13.1,1.62,221.7,19.14,74.1
103,2004,128,1209,30,6,13.2,.17,200.8,19.55,66.51
103,2004,128,1209,30,3,12.37,1.01,195,18.82,68.7
103,2004,128,1209,30,12,12.48,1.3,206.8,18.89,70.6
103,2004,128,1209,40,4,12.6,1.89,189.3,19.22,68.11
103,2004,128,1209,50,15,12.75,1.7,184.2,18.64,75.4
103,2004,128,1209,40,10,12.49,2.26,242.3,18.97,78
103,2004,128,1209,40,14,12.7,.95,154.2,19.4,68.47
103,2004,128,1209,40,11,12.98,.6,222.1,19.15,69.41
103,2004,128,1209,40,5,12.89,.4,204.6,19.71,85.5
103,2004,128,1209,40,13,13.27,.9,194.6,18.81,69.33
103,2004,128,1209,40,9,13.02,.51,274.3,19.12,69.11
103,2004,128,1209,40,8,13.27,.84,188.3,19.88,64.72
103,2004,128,1209,40,1,12.93,.05,209.4,19.06,68.68
103,2004,128,1209,40,7,12.83,1.12,213.4,18.82,68.93
103,2004,128,1209,40,2,13.09,2.1,210.5,19.13,74.2
103,2004,128,1209,40,6,13.16,.45,204.5,19.53,66.7
103,2004,128,1209,40,12,12.48,1.37,207,18.91,70.7
103,2004,128,1209,40,3,12.37,.77,205.2,18.86,68.69
103,2004,128,1209,50,4,12.6,1.81,200,19.25,67.96
103,2004,128,1210,0,15,12.74,1.57,182.7,18.61,75.6
103,2004,128,1209,50,10,12.49,2.43,246.4,18.99,78.1
103,2004,128,1209,50,14,12.68,.92,149.5,19.36,68.55
103,2004,128,1209,50,11,12.95,.72,226.5,19.18,69.5
103,2004,128,1209,50,5,12.89,.74,212.9,19.74,85.5
103,2004,128,1209,50,13,13.27,.5,177,18.8,69.29
103,2004,128,1209,50,9,13,.48,274.9,19.14,69.16
103,2004,128,1209,50,8,13.24,1.07,193.4,19.89,64.3
103,2004,128,1209,50,1,12.93,.31,162.3,19.09,68.68
103,2004,128,1209,50,7,12.82,1.15,217.6,18.84,68.79
103,2004,128,1209,50,2,13.09,2.13,202.3,19.12,74.3
103,2004,128,1209,50,6,13.16,.7,234.2,19.52,66.48
103,2004,128,1209,50,12,12.47,1.55,203,18.92,70.8
103,2004,128,1209,50,3,12.36,.48,212.6,18.83,68.67
103,2004,128,1210,0,4,12.59,1.64,193.4,19.25,67.49
103,2004,128,1210,10,15,12.73,1.51,210.5,18.63,75.7
103,2004,128,1210,0,10,12.49,2.71,248.5,18.93,78.3
103,2004,128,1210,0,14,12.66,.86,169.2,19.4,68.65
103,2004,128,1210,0,11,12.94,.79,211.5,19.2,69.49
103,2004,128,1210,0,5,12.88,1.15,232.4,19.74,84.6
103,2004,128,1210,0,13,13.27,1.4,175.1,18.82,69.35
103,2004,128,1210,0,9,12.98,.35,275.4,19.18,69.04
103,2004,128,1210,0,8,13.24,.87,218.8,19.88,64.09
103,2004,128,1210,0,1,12.93,.37,211,19.08,68.53
103,2004,128,1210,0,7,12.82,1.07,222.1,18.84,68.93
103,2004,128,1210,0,2,13.08,2.04,191.8,19.08,74.4
103,2004,128,1210,0,6,13.18,.37,233.3,19.54,66.61
103,2004,128,1210,0,12,12.46,2,195.8,18.91,70.7
103,2004,128,1210,10,4,12.59,1.63,169.5,19.27,67.91
103,2004,128,1210,20,15,12.71,1.72,204.9,18.63,75.4
103,2004,128,1210,10,10,12.48,2.78,247.3,18.94,78.5
103,2004,128,1210,0,3,12.36,.48,228.2,18.88,68.56
103,2004,128,1210,10,14,12.66,.95,160.6,19.41,68.82
103,2004,128,1210,10,11,12.94,1.08,200.3,19.2,69.44
103,2004,128,1210,10,5,12.87,1.22,235.1,19.73,83.9
103,2004,128,1210,10,13,13.27,1.25,187.4,18.87,69.47
103,2004,128,1210,10,9,12.99,.2,254.1,19.17,68.91
103,2004,128,1210,10,8,13.24,.7,236.5,19.84,64.11
103,2004,128,1210,10,1,12.93,.68,211.3,19.09,68.56
103,2004,128,1210,10,7,12.82,1.21,219,18.82,68.76
103,2004,128,1210,10,2,13.08,2.18,193,19.06,74.6
103,2004,128,1210,10,6,13.16,.38,191.6,19.53,66.59
103,2004,128,1210,10,3,12.36,.54,241.4,18.89,68.74
103,2004,128,1210,10,12,12.47,2.05,191.8,18.86,70.7
103,2004,128,1210,20,4,12.58,2.03,187.3,19.31,68.17
103,2004,128,1210,30,15,12.69,1.7,201.8,18.6,75.3
103,2004,128,1210,20,10,12.47,2.66,238.6,18.91,78.4
103,2004,128,1210,20,14,12.65,1.18,167.3,19.39,68.75
103,2004,128,1210,20,11,12.93,.9,205.3,19.18,69.26
103,2004,128,1210,20,5,12.86,.82,244.1,19.72,84.2
103,2004,128,1210,20,13,13.27,1.34,177.1,18.86,69.6
103,2004,128,1210,20,9,12.98,.96,182.8,19.2,68.73
103,2004,128,1210,20,8,13.23,.64,206.4,19.8,64.28
103,2004,128,1210,20,1,12.92,.63,202.4,19.08,68.94
103,2004,128,1210,20,7,12.81,1.26,212.5,18.86,68.55
103,2004,128,1210,20,2,13.07,2.5,197.4,19.03,74.4
103,2004,128,1210,20,6,13.16,.55,176.9,19.56,66.19
103,2004,128,1210,20,3,12.36,.56,241.8,18.92,68.83
103,2004,128,1210,20,12,12.48,1.84,190.9,18.88,70.8
103,2004,128,1210,30,4,12.58,1.61,173.8,19.31,67.79
103,2004,128,1210,40,15,12.7,1.73,207.4,18.62,75.4
103,2004,128,1210,30,10,12.47,2.62,241.2,18.95,78.3
103,2004,128,1210,30,14,12.63,.76,166.5,19.37,68.64
103,2004,128,1210,30,11,12.93,1.34,217.6,19.23,69.32
103,2004,128,1210,30,5,12.82,1.09,210.4,19.73,84.2
103,2004,128,1210,30,13,13.27,1.74,183,18.87,69.21
103,2004,128,1210,30,9,12.97,.88,163.6,19.19,68.54
103,2004,128,1210,30,8,13.22,.8,202.3,19.84,64.48
103,2004,128,1210,30,1,12.92,1,203.8,19.09,69.12
103,2004,128,1210,30,7,12.81,1.21,214.1,18.84,68.59
103,2004,128,1210,30,2,13.05,2.11,193.2,19.02,74.2
103,2004,128,1210,30,6,13.13,.7,164.6,19.58,66.26
103,2004,128,1210,30,3,12.36,.47,242.1,18.94,68.81
103,2004,128,1210,30,12,12.47,1.59,192.7,18.91,70.8
103,2004,128,1210,40,4,12.57,1.77,176.1,19.31,67.68
103,2004,128,1210,50,15,12.69,1.72,201.1,18.61,75.3
